ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM,Deal_YMD
2024,11530,구로구,10300,가리봉동,1,대지,0106,0064,중앙하이츠빌(106-64),20240607,27000,39.45,24.0,5.0,,,2002,연립다세대,중개거래,서울 구로구,2024-06-07
2024,11170,용산구,12900,이촌동,1,대지,0300,0011,왕궁,20240607,235000,102.48,0.0,1.0,,,1974,아파트,중개거래,서울 용산구,2024-06-07
2024,11560,영등포구,12100,문래동3가,1,대지,0094,0000,문래힐스테이트,20240607,149000,119.47,0.0,20.0,,,2003,아파트,중개거래,서울 영등포구,2024-06-07
2024,11710,송파구,10800,문정동,1,대지,0652,0002,문정 오벨리스크,20240607,21800,23.98,35.76,9.0,,,2018,오피스텔,중개거래,서울 송파구,2024-06-07
2024,11350,노원구,10500,상계동,1,대지,1273,0000,북부현대,20240607,42000,59.24,0.0,9.0,,,1996,아파트,중개거래,서울 노원구,2024-06-07
2024,11620,관악구,10300,남현동,1,대지,1084,0001,예성그린캐슬1차,20240607,84000,84.76,0.0,7.0,,,2003,아파트,중개거래,서울 서초구,2024-06-07
2024,11380,은평구,10400,갈현동,1,대지,0488,0004,인터시티빌(488-4),20240607,25000,36.56,20.0,4.0,,,2011,연립다세대,중개거래,서울 은평구,2024-06-07
2024,11440,마포구,12400,연남동,1,대지,0573,0000,코오롱,20240607,134000,114.88,0.0,7.0,,,2003,아파트,중개거래,서울 마포구,2024-06-07
2024,11440,마포구,12700,상암동,1,대지,1655,0000,상암월드컵파크4단지,20240607,128000,84.66,0.0,7.0,,,2006,아파트,중개거래,서울 마포구,2024-06-07
2024,11200,성동구,11000,금호동2가,1,대지,0001,0000,신금호파크자이,20240607,135000,59.98,0.0,6.0,,,2016,아파트,중개거래,서울 성동구,2024-06-07
2024,11350,노원구,10200,월계동,1,대지,0947,0000,롯데캐슬루나,20240607,77500,84.985,0.0,7.0,,,2006,아파트,중개거래,서울 노원구,2024-06-07
2024,11740,강동구,10200,고덕동,1,대지,0277,0005,스타캐슬2,20240607,45000,37.9,22.0,4.0,,,2021,연립다세대,직거래,,2024-06-07
2024,11590,동작구,10700,사당동,1,대지,0240,0015,제일,20240607,73000,60.03,0.0,10.0,,,1987,아파트,중개거래,서울 서초구,2024-06-07
2024,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,20240607,194000,117.585,0.0,1.0,,,1988,아파트,중개거래,서울 송파구,2024-06-07
2024,11680,강남구,10100,역삼동,1,대지,0835,0068,롯데캐슬노블,20240607,219000,176.03,0.0,11.0,,,2007,아파트,중개거래,서울 강남구,2024-06-07
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240607,260000,84.99,0.0,10.0,,,2008,아파트,중개거래,서울 송파구,2024-06-07
2024,11380,은평구,10600,대조동,1,대지,0006,0019,미래하임(6-19),20240607,26000,24.41,0.0,5.0,,,2014,아파트,중개거래,서울 은평구,2024-06-07
2024,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,20240607,41000,62.22,0.0,14.0,,,1986,아파트,중개거래,서울 도봉구,2024-06-07
2024,11380,은평구,10400,갈현동,1,대지,0538,0000,미미,20240607,70000,124.65,0.0,13.0,,,1997,아파트,중개거래,서울 은평구,2024-06-07
2024,11590,동작구,10200,상도동,1,대지,0302,0000,미소가22차,20240607,37300,41.6,26.0,5.0,,,2016,연립다세대,중개거래,"서울 관악구, 서울 동작구",2024-06-07
2024,11440,마포구,12500,성산동,1,대지,0590,0005,상암월드시티,20240607,22300,29.68,42.39,9.0,,,2014,오피스텔,중개거래,서울 마포구,2024-06-07
2024,11470,양천구,10200,목동,1,대지,0231,0186,비전하우스,20240607,24100,28.63,24.0,3.0,,,2018,연립다세대,중개거래,서울 양천구,2024-06-07
2024,11470,양천구,10200,목동,1,대지,0231,0186,비전하우스,20240607,23500,28.63,24.0,2.0,,,2018,연립다세대,중개거래,서울 양천구,2024-06-07
2024,11215,광진구,10300,구의동,1,대지,0023,0031,위너빌,20240607,32500,61.74,33.0,3.0,,,2003,연립다세대,중개거래,서울 광진구,2024-06-07
2024,11470,양천구,10300,신월동,1,대지,0421,0001,웨인빌,20240607,28560,38.89,23.0,2.0,,,2020,연립다세대,중개거래,서울 양천구,2024-06-07
2024,11410,서대문구,10900,현저동,1,대지,0200,0000,독립문극동(200-0),20240607,105000,84.87,0.0,9.0,,,1998,아파트,중개거래,서울 서대문구,2024-06-07
2024,11170,용산구,13100,한남동,1,대지,0653,0009,빅토리아빌라,20240607,190000,159.08,68.0,1.0,,,2001,연립다세대,중개거래,서울 용산구,2024-06-07
2024,11200,성동구,10800,응봉동,1,대지,0275,0000,신동아,20240607,80500,59.97,0.0,4.0,,,1996,아파트,중개거래,서울 성동구,2024-06-07
2024,11440,마포구,12600,중동,1,대지,0123,0000,동원데쟈뷰,20240607,56000,42.52,26.0,6.0,,20240619,2022,연립다세대,중개거래,서울 마포구,2024-06-07
2024,11200,성동구,11400,성수동1가,1,대지,0718,0000,트리마제,20240607,218000,49.668,0.0,18.0,,,2017,아파트,중개거래,"서울 성동구, 서울 용산구",2024-06-07
2024,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌1단지,20240607,167000,110.25,0.0,1.0,,,1988,아파트,직거래,,2024-06-07
2024,11470,양천구,10300,신월동,1,대지,0429,0001,성우,20240607,54500,84.98,0.0,6.0,,,1998,아파트,중개거래,서울 양천구,2024-06-07
2024,11410,서대문구,11900,북가좌동,1,대지,0280,0009,우창그린빌,20240607,30500,60.46,27.0,2.0,,,2002,연립다세대,중개거래,서울 서대문구,2024-06-07
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,20240607,124000,84.98,0.0,3.0,,,2005,아파트,중개거래,서울 강서구,2024-06-07
2024,11500,강서구,10400,가양동,1,대지,1479,0008,동양 트레벨 스카이 오피스텔,20240607,11500,24.36,36.56,14.0,,,2003,오피스텔,중개거래,서울 강서구,2024-06-07
2024,11380,은평구,11000,증산동,1,대지,0164,0031,자산메르시안(164-31),20240607,52000,99.55,0.0,3.0,,,2004,아파트,중개거래,서울 은평구,2024-06-07
2024,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지일반분양(11개동),20240607,140000,49.86,0.0,8.0,,,1992,아파트,중개거래,서울 강남구,2024-06-07
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,20240607,100000,59.977,0.0,2.0,,,2021,아파트,중개거래,서울 동작구,2024-06-07
2024,11320,도봉구,10700,창동,1,대지,0300,0000,상아2차아파트,20240607,42500,45.54,0.0,12.0,,,1988,아파트,중개거래,서울 도봉구,2024-06-07
2024,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안옥수리버젠,20240607,193500,84.73,0.0,10.0,,,2012,아파트,중개거래,서울 성동구,2024-06-07
2024,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,20240607,8900,15.885,13.0,2.0,,,2015,연립다세대,중개거래,서울 강북구,2024-06-07
2024,11440,마포구,11000,노고산동,1,대지,0057,0018,신촌르·메이에르타운(I),20240607,12000,22.79,32.11,8.0,,,1999,오피스텔,중개거래,서울 마포구,2024-06-07
2024,11350,노원구,10600,중계동,1,대지,0148,0017,투원베스트빌B동,20240607,24000,57.93,33.0,5.0,,,2003,연립다세대,중개거래,서울 노원구,2024-06-07
2024,11380,은평구,10800,역촌동,1,대지,0049,0008,제니더플래인,20240607,37500,57.05,35.0,2.0,,,2018,연립다세대,중개거래,서울 은평구,2024-06-07
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,20240607,118000,84.973,0.0,18.0,,,2021,아파트,중개거래,서울 동작구,2024-06-07
2024,11410,서대문구,12000,남가좌동,1,대지,0390,0000,래미안루센티아,20240607,98000,59.98,0.0,4.0,,,2020,아파트,중개거래,서울 서대문구,2024-06-07
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,20240607,119700,84.978,0.0,4.0,,,2021,아파트,중개거래,서울 동작구,2024-06-07
2024,11500,강서구,10900,방화동,1,대지,0589,0024,마곡M타운-101,20240607,25000,25.515,16.0,6.0,,,2019,연립다세대,중개거래,서울 강서구,2024-06-07
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240607,248000,84.99,0.0,17.0,,,2008,아파트,중개거래,서울 송파구,2024-06-07
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,20240607,111000,114.75,0.0,21.0,,,2001,아파트,중개거래,서울 동작구,2024-06-07
2024,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,20240606,64000,84.96,0.0,9.0,,,2000,아파트,중개거래,서울 구로구,2024-06-06
2024,11320,도봉구,10800,도봉동,1,대지,0556,0039,다인파시빌,20240606,14900,46.48,22.0,1.0,,,2004,연립다세대,중개거래,서울 도봉구,2024-06-06
2024,11560,영등포구,10200,영등포동1가,1,대지,0094,0002,여의도더리브스타일,20240606,34000,26.492,41.5249,17.0,,,2020,오피스텔,중개거래,서울 영등포구,2024-06-06
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20240606,66000,59.94,0.0,2.0,,,2002,아파트,중개거래,서울 강북구,2024-06-06
2024,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20240606,95500,59.979,0.0,12.0,,,2020,아파트,중개거래,서울 영등포구,2024-06-06
2024,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),20240606,53500,58.01,0.0,8.0,,,1988,아파트,중개거래,서울 노원구,2024-06-06
2024,11215,광진구,10700,화양동,1,대지,0193,0000,하이뷰오피스텔,20240606,27000,18.57,31.7906,15.0,,,2020,오피스텔,중개거래,서울 광진구,2024-06-06
2024,11320,도봉구,10700,창동,1,대지,0804,0000,대우,20240606,54500,59.86,0.0,9.0,,,1995,아파트,중개거래,"서울 노원구, 서울 도봉구",2024-06-06
2024,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),20240606,39600,41.3,0.0,10.0,,,1988,아파트,중개거래,서울 노원구,2024-06-06
2024,11305,강북구,10200,번동,1,대지,0175,0002,한전빌라A동,20240606,15000,45.86,25.0,4.0,,,1993,연립다세대,중개거래,서울 강북구,2024-06-06
2024,11320,도봉구,10500,쌍문동,1,대지,0721,0000,극동아파트,20240606,45800,84.87,0.0,10.0,,,1996,아파트,중개거래,서울 도봉구,2024-06-06
2024,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),20240606,49000,49.94,0.0,3.0,,,1988,아파트,중개거래,서울 노원구,2024-06-06
2024,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,20240606,156800,84.81,0.0,11.0,,,2000,아파트,중개거래,서울 광진구,2024-06-06
2024,11710,송파구,10700,가락동,1,대지,0079,0005,(79-5),20240606,17000,56.5,56.5,5.0,,,1994,오피스텔,중개거래,서울 송파구,2024-06-06
2024,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20240606,37500,41.3,0.0,8.0,,,1988,아파트,중개거래,서울 노원구,2024-06-06
2024,11215,광진구,10400,광장동,1,대지,0577,0000,현대파크빌,20240606,113500,59.76,0.0,10.0,,,2000,아파트,중개거래,서울 광진구,2024-06-06
2024,11650,서초구,10100,방배동,1,대지,0828,0007,(828-7),20240606,55000,67.24,36.0,4.0,,,2010,연립다세대,중개거래,서울 서초구,2024-06-06
2024,11710,송파구,11100,방이동,1,대지,0050,0010,동광팰리스,20240606,35000,22.57,0.0,15.0,,,2018,아파트,중개거래,서울 송파구,2024-06-06
2024,11470,양천구,10200,목동,1,대지,0907,0010,현대파리지앙,20240606,21700,37.78,48.23,10.0,,,2004,오피스텔,중개거래,서울 양천구,2024-06-06
2024,11230,동대문구,11000,이문동,1,대지,0225,0000,대림e-편한세상,20240606,84500,84.972,0.0,9.0,,,2003,아파트,중개거래,서울 동대문구,2024-06-06
2024,11470,양천구,10100,신정동,1,대지,1281,0000,푸른마을2,20240606,45700,49.16,0.0,10.0,,,2001,아파트,중개거래,서울 양천구,2024-06-06
2024,11740,강동구,10100,명일동,1,대지,0056,0000,현대(고덕),20240606,125000,84.91,0.0,5.0,,,1986,아파트,중개거래,서울 강동구,2024-06-06
2024,11200,성동구,10900,금호동1가,1,대지,1823,0000,e편한세상신금호파크힐스,20240606,141000,59.983,0.0,3.0,,,2019,아파트,중개거래,"서울 서초구, 서울 성동구",2024-06-06
2024,11260,중랑구,10600,신내동,1,대지,0783,0000,성원,20240606,61000,84.4,0.0,6.0,,,1994,아파트,중개거래,서울 중랑구,2024-06-06
2024,11305,강북구,10400,우이동,,,,,,20240606,57800,216.24,159.0,0.0,,,1993,단독다가구,중개거래,서울 강북구,2024-06-06
2024,11380,은평구,10500,구산동,1,대지,0199,0007,뉴아름빌(199-7),20240606,32800,46.15,27.0,3.0,,,2017,연립다세대,중개거래,서울 은평구,2024-06-06
